user_name,submissions,comments,cmv_submissions,cmv_comments,deltas_awarded
686,13,1062,2,766,kTDQkSZhWggPawmJJYGm
1377,453,2774,296,708,OQGvSwqfcimDllShVWCX
1032,376,2894,126,383,xoZXgkQqFsQgpOSFAadc
18,48,297,5,292,KZppusGFZleHNvgZXLPP
1190,101,1466,98,128,GnfZeduEVdhsJVXtwBlx
261,396,1326,291,725,mUDfWiYbeGYJNWphtesZ
792,23,967,20,125,lYkGpciUSgGmrMWLFIms
6,205,769,87,833,KwpxFjqTJpsDlNMxYyAo
33,220,286,93,379,lJFkFotczdwaCRBgoYKZ
1090,123,2263,3,939,DVkDXKsPXWRWZTVYcHKI
1266,362,2514,208,784,xCGgfTmWmAQrPhcVZvMF
1877,173,2178,122,263,WZwgXSxOnuRIwkGsUFzC
97,147,1432,75,233,OCLTuCattWwNSdBJthOV
384,40,2148,21,269,XWzHgrikarQDucnvRVWw
236,73,699,58,126,UxmFUhGcQkHlSyBmjPXJ
1310,210,1707,102,960,BAMvVTnquYNjElArBAYW
1488,83,2893,71,421,nPnSpqtNFvffyEKNxIYl
1053,92,1517,53,332,ATAputegsptyPOKzuFyl
886,389,1681,82,826,ItzfpnZVvQfAUdgqYUsk
837,792,884,192,933,CWlMmDMWZfrDMbMkekEC
1234,12,1317,9,57,bhWxjcGeUgNyKEtnAbFo
440,385,1667,383,802,XEOQRMDuGdHlsNUNSTGn
369,137,786,40,918,NMfdzIhdjYvJOGWygrWJ
318,165,356,0,471,cqCnmQzzRDMhaZzhlFUo
133,834,2549,630,950,vJJLOnSXtUfmqYFCUdgR
538,658,640,314,785,yUKLMXHJgtYGTLgrURKB
2373,319,2956,146,392,MOUIWSbcODRCkmwfwUoj
62,458,1271,252,470,OzHnjFKCIrFeczMpeeAk
1299,5,1457,3,748,dhEZzmUSmmMjTSyCPnrh
883,300,936,9,308,pyXzMTMbQwawQJSSDYUW
1691,551,2710,22,574,uujnaEDIADLtztDmdwqe
3,393,19,130,830,VaTnMadvcWOrjnmFseBe
102,755,1280,671,763,bDoboNQlafOBVWwWyWZl
253,122,290,112,959,fmTnEzixyUEGUURurnvk
1313,42,2329,4,159,zECoMTSGwUtRYMyAhrqj
88,220,1541,153,886,MCTwuFvJIXCKBuTKGdFp
2098,63,2402,29,149,jiRrSIMQdAQeUCfAdBMY
715,180,1277,87,272,UWcxPDpKpgqVAQObdaYt
2029,111,2747,107,140,xvdaCEIEMhmwlDCjsIrX
647,511,685,38,991,PVEddoIOxAnIkvekKrEj
232,424,888,232,481,YZjqAvFWiQEfAGjTSkZd
583,373,809,114,382,HpMrEpxtBoyzXyhsQBvb
1627,91,1866,52,207,bPklZOjXtpLQbWpxQbQg
1954,396,2064,243,741,JSVmsvjUPpUqcdNShZiC
895,428,2318,403,581,WHaLgJNUHfJwjLvLDoed
1016,421,1212,358,429,HBvpgBORiYbWGDtxzRFx
1116,29,2211,9,205,WmHEckOzdbJUphWJBAlC
415,666,1230,42,941,wSDwiRUFgbmBidtGWWiQ
137,31,176,11,53,pKxVWHhcVKPEVudSVYSc
2706,175,2775,62,265,iGxxZryjKbPlRncWWTVP
1979,444,2607,375,985,yKaNDxUAIFQRsCHsxjnz
559,77,624,65,123,dVWpAFLfdPASbxJAynSY
257,206,2516,108,319,LbCmvAUdDkabWXFguKLb
1063,203,1984,175,543,mWpPhJeccAIluRmRIdis
1365,86,2255,58,453,qjzUnQWdRRZFHMroPVMp
230,341,562,19,532,zukbczAIWjBfeXWiFMAx
964,85,1181,41,271,CEQXJFeumvytjLfaDWtb
646,66,2053,26,615,ipUNLwtBJTCPFNjzjpNG
243,197,2346,126,480,WqudHmAcHnTwyhnTrDui
435,131,436,52,869,nMDljQqrfKpmSJvZolRH
652,240,1843,157,435,nWEGwmNCABqokrMnMBYq
1095,220,2655,178,637,RygAtdbtsQRkoEBbMcjR
1691,11,2675,5,42,skndBUKGMrHZCTRwbKLr
460,43,499,16,47,oYZIfGnhOzjnRLQcnLBd
1353,174,1516,2,263,BHwtGlnpZzYuEpItQQHt
48,62,234,2,120,XBTGvzTdFwuYduEEkpEY
1420,273,1524,84,324,DsZDFCfHCpttFltHlqDT
2118,529,2580,249,806,tilvVyJzFiCFnufRFIXC
290,253,2971,199,350,BMVKYBawugrgewKqvqUR
44,51,2325,31,58,GqaUeaZffpLfGXlIUTgJ
42,342,107,115,884,UbiJsLqhptbguDbzVDAA
1040,241,1115,29,504,dScwvWDsCuiDmXZVdvcH
981,89,1482,14,120,aGTOnrKZLcjgzFYOYKwE
164,62,763,38,228,LsSUUHffLiXFAfSNkjtL
176,38,496,35,39,WPkEbtabvfhMtVfJOyXQ
134,563,501,205,765,ZqxYZvtlfBxVpOJKjntq
269,283,2362,71,306,ROkiBVRavelguhbwJVLa
949,731,1763,167,948,NUJgODecLkMYVFaNXtFv
508,88,671,49,197,QhqnVNNJlANoUKEBMTrn
332,549,476,433,904,rYIxKRCHpGkfAuXhnbME
1069,802,1832,402,835,xCqadbkBiZpQJuxUnUfN
31,172,486,77,221,KmbmbpaeGIimzUprrfxv
879,214,2525,183,883,bKOvZiSFBxUsTXWOgZnV
1118,67,1762,21,176,QqEhSnAFyBYSItqdlttO
213,232,2039,184,355,ITpSFJCedrzHgGUxxZDy
1167,680,2537,602,785,hFKCtQAWcSZAYUaWusgD
18,35,105,29,121,bdrDnECszvVWbfnhGSyv
58,616,1189,1,784,ZPspSvUjCRblPFrzkRIO
507,21,1568,11,24,XUoARHmTVibvxRezgtjq
330,142,457,26,237,ITZgNWoYKRJaetoVmvyl
674,175,2899,9,703,QtwWfWsQiylzCraStBuG
814,535,844,525,564,cCfUitZISagBicRQCkFH
524,434,1109,265,898,EnqTIynnTDPOEmtTMSux
2285,261,2590,39,429,fsOBteVsTsRuzokqLwjs
820,141,1030,131,329,XzpAisSLSsoFZPPydssQ
84,18,513,2,104,iPRuxusMGazmtwltaxRN
161,262,1792,98,323,abLiysBksUPtGIZCipxp
561,159,586,102,690,QzDSXzxCDtqMeeMMxMXv
242,157,591,41,854,zuIccyCzbMXFyAvRNoxs
846,592,1478,252,993,CjraOxdCSoVRlIsoXoSB
124,168,2453,80,291,KgHzfwDuEXaEECaLqMoh
349,29,413,23,273,yZwOrUoxJrlzuyiVjSJy
1820,77,2567,40,116,bCMPrpfVtXAEaPLohsWq
593,156,680,146,347,EnrTAOoGCLnFNKrUWUlW
929,157,1302,150,614,eAojLOfDQsRQrSJTCdau
387,815,498,330,848,QULNIdTBHrvIzhLlvtzX
529,183,2982,149,187,ceEKGRcBFQpMjKiWptBs
2236,164,2980,159,235,khCgkxHVZlKVGvKJcttJ
1881,447,2221,47,541,BkRgUAzQunXHaBEwYTZq
156,127,328,2,675,BCMviGfYBbSHlYdjKhEt
253,155,2599,103,991,RQHjFgQPSUTuyolpAILG
1491,155,1569,11,556,mQZJANCazGQYiBpYjeNo
15,3,19,0,22,KJoSWBziZWZuqSlhxyaN
625,415,1903,181,643,QiKbzheaqAXtVJzBGyQC
546,44,2919,12,63,UCYXZhIrkfoClJuFLMAo
1527,15,1834,0,551,eytAKGFhOlGXSIDcxEtD
142,56,205,21,146,gegDIXXSQgvOweOEeIsM
50,96,107,4,325,vJdhXeGzVQtirZehdPIs
2625,335,2912,246,659,GwcFXBZkxWwaKRwXnfia
955,415,1501,302,540,FzUjgjdocPSdLlupVasf
88,148,279,100,422,QTSIOBvnuFATVpscaAGB
495,147,2283,39,464,DyWlNdGoIghujPtPTDYi
128,330,1093,233,637,gjjSOJRLvRLGkMjQhCPq
139,140,200,108,238,lzgvWcdLoRLYXgCbIMZu
1579,210,2540,167,342,uDhyEleZCcHTAdMzIuSv
1217,40,1413,1,602,RLgPpSLbJpkrloduggot
243,224,458,188,235,vbIiRpcZvkcyHbzdKrov
33,709,210,317,771,paMWncVyWHLlQSrxfxiO
2065,666,2567,540,806,jlNlidAkjuvGIaAqGbzZ
263,101,2127,27,200,KJVXkwaLqovkdSdsFbln
351,121,2669,74,184,yynaQaYMemzRuLHYlXhs
49,649,2413,395,860,eCBxJdURJikCuBTMFuIc
1046,329,1668,149,857,YZtNVGkJgDdgSGxkLMGu
1218,24,2796,20,113,qeiJiwNrFOlUfrCYMoKt
317,527,1892,237,903,rEUadEBrTLcpwtRQoqVn
520,110,2989,75,958,IjrqbnSZXMMsMUVUgJYf
123,120,606,93,483,PlYTJMYNguOdZUlOVJov
988,447,1872,73,577,sujoBngMnNzPtDiKbGoQ
865,155,1433,26,321,jNUcgGPuAcoGijRkMuxK
1074,517,2003,281,729,GEIOWXoMRTQMfIJQdJYt
2323,81,2483,0,109,tiVqkzImUuGqvoMSPFyL
49,704,1164,223,717,iSEpKlDiCafWRVoMTWBR
153,47,1290,23,258,OIswmlIUcMHkGXnCfnBR
1563,603,2176,30,662,olWUfrhphfLeOilkRUoL
247,212,1610,27,947,kPLnRexDCBgDtODQGVme
683,375,2515,119,447,bqpwmeqNseVrdeVcBIEd
1147,355,1506,339,454,ywgzsiAmExoZNWKYzAhN
399,131,860,78,218,yFpPPxaUEcCCwQQemFjN
153,97,310,46,375,dTygPELeXobkbvRHQNHZ
638,433,1029,196,583,AzcxKqnGrwCEalpvsImK
2170,669,2990,175,680,yLMBciPZNdbpLhSWwnia
1023,472,1384,99,867,StRpffdLtwSzBrhsegvb
1450,332,1676,166,845,iDyWhqxMjTYbQBkBIWEs
594,21,1167,2,80,GoLGhraQDtzcAhnLkktJ
2051,353,2723,137,941,WVImiHZenIUVdGPryxAM
1244,43,1651,1,258,VJVFokfkjyqoRnkBbPMX
1335,440,2228,73,840,nJvNcxipAJhWmLofbuei
629,199,1126,85,542,dVMmZWyPufiUtDFXgRuj
1966,33,2812,10,81,CJbXFLJDALjUPtDKfHPt
18,15,1689,3,25,oFpkQoQkuOPDmfSSUqGM
296,729,2372,243,842,hHFbCFTUsaSfHikmHqgV
388,144,600,46,181,PjgnjFPpxFqVlOURhPaU
518,120,545,36,554,wnLibmxFzPBqrBhcGgyZ
1154,152,1644,95,488,VzwqJBMUtrzLYpOOQpsS
181,609,761,310,822,tuWOfreIBwGNlBszxcnY
177,169,961,99,593,gcRpCjAahvvdRUmFNKlt
1290,135,2838,7,177,YAMXHnXnyzrqwKkPVhdW
474,320,1156,51,404,rGhQCBMJSBxMKMDQNQmC
2038,456,2282,230,883,kksgLcTPtNhoiLAZGQrM
173,455,201,120,469,SIqArdCVjPtAnFkerxOp
540,184,825,172,805,MyjSRikSggAUSvcSFbRE
394,627,701,557,964,kTkcSNWcRnmfGWIiImSI
967,391,1090,156,400,zACXOQqQzjcLGaiWlxIt
653,240,2557,212,379,vkHjpOaPjyeRCKxbKiXh
269,202,2238,132,455,KjVpzxINaPHkWnWBBEnm
85,513,197,55,706,jpiHNeVxDWAazDRRckXJ
1256,715,1790,156,921,czgYPBiMOPDfzhJTPTxQ
235,118,2907,11,182,JXhfRyopaAXIBBRhISAo
1122,265,1327,46,357,NPZgzwZnyflJGajNTXGd
112,818,2098,621,912,cKbQqFTrjQCyphoYtVdD
94,120,281,31,314,AuoNajwnjQcPmQtUXqRl
1411,26,2426,5,49,ETdHCVXngQLqGThXMGYA
2003,194,2082,96,420,invtgGCnVSJRNvWGqNEw
558,73,1041,15,223,mDNFadXqiTipaAbRWJoL
465,362,601,99,683,UmwussSvDiHVMQBrvPec
1746,267,2397,131,773,StkdMtqNKyQsiuORMOhz
909,21,1408,19,35,cSvCTRemlPMeRearvAXK
569,153,911,141,170,XOSGvCWaUTRcFBMBdngO
2010,674,2014,551,905,dyWLtFHzhpBwPIIugGUg
1636,567,1639,66,793,RvUroMyGKtfcRHvfLkAa
17,238,104,212,914,OdNjjXSFnEXOFxRjxqma
489,701,644,628,886,QZbRnWAGoeITnNikMwjl
389,895,2422,655,921,tfLreqNpHfWjKDRGKuTU
205,634,232,341,918,LUrAEBhovkZUoSgSbxrh
498,126,1556,28,458,qwSOOJtmutRcmxsDoJaA
78,44,430,35,62,DnnWKvtLrfYCjeOqieGl
295,77,811,0,154,ZrkhXKdyfPlpzdvDwFrx
143,308,459,69,975,wGbwtZtVsRsWihgGhnlb
370,90,1220,4,781,kFrzdLRKXZjnImrugXQC
2393,230,2911,203,376,HacJLazxPzGMgoqyhwdp
45,818,231,51,923,zIVZyhMkMjkpaDqPFTVV
16,5,220,4,159,SPOxTBjfwDIuDRecrhAm
1884,366,2171,214,691,UnNtBusMFAUYLWNosdKu
183,347,1198,69,803,fAVlzbtDFlDgVKEXpeJJ
636,267,686,32,531,gSTGIJeadWLUnfDLXDYw
93,431,1369,230,774,ExCRdmNFIwVtcVdssVXc
151,147,382,0,395,fAgvvbhqyoNZMSZvDUWi
257,493,1602,93,900,FMOcDxYkEDhXckIUEKde
1336,519,1949,235,574,BrnkEaOJbtXegGkGfnZx
954,191,1955,11,218,fVknxjJMAiFtyWBiiwax
786,764,2631,477,768,ClUETHBQnxTFDcXgdHLP
1926,325,2772,19,623,OnppXZKQNbwqpMFAXjcH
308,383,2504,132,421,ihmbEKECPhAqAKYWttiU
254,66,2946,47,786,iKQSTzvdBXKObiIozkZo
275,744,347,562,989,xLGAJQmPNmyIUcyxdryg
433,81,479,16,897,OjfOJlkEfaImERtMgHHQ
755,557,999,54,872,jVkBCBDlFPEabYQbzqht
1233,240,1999,26,395,vPHACcrZceuJgpZKUjMI
54,159,957,101,459,RAWTAPiOAhCwUmNvvrcv
144,29,2907,16,897,tEbyCPNIMBGABEClvaMr
635,159,1205,38,186,iameEKmHvTBfiHOOFxNa
1935,310,2982,55,357,RzhUVIqlLbLWtBOLUqmc
52,69,127,64,213,HTtQfpvcOHIRjDrBUvbV
1257,358,2248,275,368,clTNpAknFiaapfNPsmNL
559,109,1757,14,227,xmjFLphJacsYvcYVGUrU
19,755,2653,291,918,KWAzMxFygxVWPcdusbnB
1556,268,2067,48,327,HBBRmVZAVViPMzjqzGtR
1428,541,1782,409,583,DVUHjmOumoDZkRSxfhFH
547,228,2239,69,314,MsfVGvLZnJTJVPrKBNno
37,17,1311,4,324,jITbDVqeVIeRxSIlnUXR
351,444,2136,151,539,csjxMBROmEfoohPRsjGU
1799,280,1955,131,654,FkSdhihngdclIZjRPqFV
1504,822,1840,533,933,eKjghHDmBpQClPIoHNjc
652,625,2088,595,763,gTgzCpYqSdQZZYpGVekb
776,82,1888,8,474,kqfxaedNmXgpMkiihypZ
461,433,2002,80,523,bTyidLjqZOjwDcwEfXmy
1059,156,2382,2,963,EOjgEkApcECFdKwhcEIN
601,569,2286,264,747,NzvSsUJjESYosMyGIDyM
28,94,556,13,146,kZjUGCUENsibbDXdWggD
947,234,1700,44,240,omFGtNcavCoyeBYWnrGu
1515,296,1571,157,821,KzzFqftqjIRyzqeEuTLF
722,104,2188,79,576,kPmWhzEtxavWbEYwYnxm
110,244,1478,124,287,WWIFKtCqRPNUmpodqGLt
617,83,1289,27,853,tuvyLqkhdGanYZBCDPUb
603,222,625,146,545,pWbuWRPxSKuxPcSHmySz
758,62,1889,14,95,zTRPhahcMEvnHaxjNkeC
887,1,1603,0,11,cWMpEcfejABvHGUjkQMF
1379,86,1479,51,270,yVualpTCoCCoyyMFmort
527,420,2053,108,445,CyrGNElySMHfFviQtRkB
1311,88,2488,30,453,cdZvLvBIAfRWfrTkxrCe
572,626,1310,245,748,diiLUYuJZhAzbfgblVEB
488,155,778,47,850,UrwfgqfXEcekhefICsan
746,2,790,1,48,HrGsgOAnisBPEUQiBkLO
1559,3,1667,1,186,GwXaQLDVilDHEuiTvVwW
91,183,1670,118,688,rqDwmMEdViMAMphZYLdz
693,140,950,139,233,JZMEBVbdWufnebOSAQYY
1304,863,1323,508,872,VabCzGmGRHtGNAwiqznq
37,68,54,47,221,FQTHaxmyDTaTpTxQsXRW
2316,500,2696,33,917,ODxkbcjeoRmaStadBNqI
1344,304,2107,81,596,aGjrsSkOwLZaLbMvHPFs
340,62,2139,52,71,aKcSmDtwYQowBpSgyZtp
424,617,1837,502,799,JZkrWLhCpXiZtzBUKpBm
1878,253,2770,185,634,smXIEYmAognaAkjBgRUJ
975,2,1488,0,51,ZLUERoODGoSocrgpYcgc
292,415,731,67,819,oPCsLsCbOnXcVKuRXxKW
1910,92,2982,21,313,LsIuVidOaJNQHbEfJjkL
708,93,2963,82,968,EdYQxrsBJghhUuHYGQBd
336,79,2783,68,418,sjyeCWCFCAyYFJvlQkIl
250,135,677,7,581,wMfvyhlsRRikibdTSpYG
261,106,647,66,192,ztUgjfYMewsLbLPwNtQp
674,111,813,99,369,VonikHsbdiKOiuLQgDLx
2080,470,2680,436,936,HFgKOfldZgHGsrJsMkoO
1386,7,2603,6,389,rTQqinIAlirYPliUZpOy
84,184,596,148,333,AZnQphIbugfHWNTEPGKl
263,197,1222,184,917,GYSpwzrRyuXfnRizHfbS
2788,11,2834,5,23,hfJfhhpdSVjcwNXiIhBU
197,89,870,80,409,uuuMSPokuMdHUxLCecTV
216,86,228,84,973,CksAMYtTkCWbcGOFeogF
61,363,471,266,390,UdqJCacoTQCspEiXdapQ
353,52,1608,26,135,SiQxNmyVhnXRofXVuAFe
2122,79,2927,14,101,CokPtVprJmhuqocJNaoM
717,3,1200,0,362,sLQexwspmOQJEIeTAsQk
126,219,1418,3,710,GztMFLWIkHYTutfpdzxk
93,83,390,52,114,TIuafITYCUOzzqHRcTTi
575,48,1736,26,170,AqInbAZzeOxMjFHHXkna
1554,22,2947,1,48,mNdAiXcwZhEkfpfLvPbQ
42,42,770,4,267,sdJYJwSlLJBGqFYbPBqp
367,34,445,3,44,TutQMPQwgjGnsUdYBtXQ
1156,57,2233,1,651,cdCniZBfFQHzfANVcGDa
97,429,545,106,631,xptvvHYZDdpJVjoIcIal
129,666,1198,349,879,qgSileTbQuxuREFeBvVc
635,243,869,26,295,GIrGLgyspVVPkVPQYIeq
1353,91,1741,51,169,UBpJFGmsggTarlouYIhX
198,273,2935,200,400,NFiTyxIPWEQqpuLGavSy
316,669,868,363,971,DQJPHgATINbMUBoUdJgW
926,491,1070,441,703,LTtYCIioBZrIUAtNHHSh
2443,216,2694,148,355,zwbxdYRuEHVSCzxqLOvw
227,808,664,89,842,uUTnHclmrxfvUbIyCTJu
221,304,243,80,611,aXDaKDoRLBBrrYTzzkHR
285,530,901,379,586,loNYREZperkPLARoHnaf
809,400,2877,92,884,nBmCRgRhHYdsRbeCQCuY
1091,301,2187,245,882,GJbWfgucjnaWBUWMUHuV
296,220,327,67,275,UbXDKsxJVClfFRffHIgB
157,139,170,3,181,WlWQxcmLjVxPucrOHNzX
416,601,2973,308,946,lhiAURWUCdRlDxCjJmcm
1026,36,1115,24,563,qTyzguQWirieEjFQItBx
127,61,327,5,593,jxAyIktZQWKAQrtDTnAY
36,34,651,30,45,TLmCDGSvjDDraOnWVJtJ
452,31,2381,14,97,qLHOMeOhEiuSxwvBPMwZ
556,284,826,51,997,mKPFIAcyJHtgsGsfbBmO
2,318,262,61,557,iGEVFEKppeQyYxruHXwI
411,29,2861,1,204,cbaMtxvxdqaycHrBEIHS
158,58,1934,54,89,TiYwduXZbWBIdRUIhiwB
1186,244,2781,225,533,ESVeoRjbKasBYrNjvcLg
1451,31,2083,10,499,xtFWNmprDgfZpgYvnUBA
55,401,1391,38,942,QYnTNpUYMgWjrqAjawzH
1163,74,1635,6,703,rxnqyWIfyhmVOKenzrgc
6,84,77,7,694,dmXhCbVsMKgPBomasrTn
2440,136,2550,134,453,MpAZqjsHsSWjWBbcGAlN
2150,18,2528,13,106,vCKMqYjRapqRZpgIgkpr
1871,83,2251,31,333,YjWSZOzUXTpthyZynESq
143,313,971,312,694,uofCsfyBdmaKeNeApyAP
1738,618,2282,290,717,owWMdriNwpEnumVLZfrX
270,347,586,345,864,eICocPKLFGkxSDUgCmhV
796,30,1806,1,635,oAgNoHGPlRXXSVChUApn
2488,433,2796,345,963,rSGMFrXbtLQDGAvydFwA
166,306,203,97,383,gNbADsIDDPaSZwQqewnk
579,77,2280,76,142,dhFBYzrVNhGOeAiORjsV
666,386,675,210,791,xFJkSgWKJrUTwqOGoeiK
72,13,251,2,52,bWNnnLOHlqTqrWHGxBSV
793,105,1024,99,207,ZeGZIoBLGiUucAoeRbFe
1085,104,1606,96,252,sFbZCbtVejSuKIjzVABa
2037,814,2896,757,854,bjlZvmLcXyEjoCvbcxqz
716,315,982,116,519,TxyBdoDktyuIkMVpkrxM
684,46,1015,25,598,jYElStyiiCIhTqTRHoTu
317,88,1853,38,378,vHtYlMvHKyJRRpBpMZHi
667,301,1837,270,673,mXFloDkSOYysvTwhmLAc
0,54,7,7,73,IedIQSUhXLtqIJjayNxx
79,393,177,310,574,DGdLnpafNFrLSZWXYQnP
579,315,1024,247,364,DfkXRFjEajevQPhfrUmG
1700,337,2550,330,716,diXryjriWAQlkdWQbKOz
956,318,1645,88,513,DHDkcbKlqTHoFmGOFvnr
148,462,812,123,874,KXTdEftZRmbcVpBIKJLX
229,555,232,298,557,nsOQNkAhcgCcrchDnwjX
127,354,418,306,371,vCCMuFdwcEkWGZmwppFL
62,480,76,201,752,fpniDQEHFyksGqmoPiyX
312,111,1475,30,155,sXtNpUsXzJfLuuFIoWyq
1553,12,2029,10,120,zGOlyLuTfqKdSEwOzGQu
674,343,1290,283,875,nzGIPIKbeojKibOSSORZ
1892,217,2163,34,887,VUFlKByHAnVLYLxSvviN
1707,617,2289,447,819,GVgBNqddhQinnOEfTXEh
789,75,2891,5,122,mmKyAzyYapXDOvlcFPWf
410,224,2485,44,892,UtQkkBjctLpwWOJgdOTM
223,602,546,464,979,PyRzLkFLnqIxTFKmSmyp
413,452,2709,378,885,zGZILpEgPSwrHvfLjfsB
1625,198,1699,87,210,MlPDTMpwSJIgUBAUyvya
29,210,104,98,460,pZsjXEaAnYEypacUBTnZ
222,280,2794,252,630,iUeEpLJLhLSDHNZAUNtj
105,41,637,28,248,pNtmbylzZbYkGhNXaDwx
1171,87,1579,3,112,dbyHzkmPIzBjPfXKjoTn
878,114,1450,67,304,EXpecEyPJvtbNXWjOmNq
566,359,2403,342,652,jtDjOJzqKBVvxmjWZypO
548,213,1167,43,402,wrDeisoADqKNWeYbQBnW
235,591,1494,476,898,KWjHVadqBEUERsuihpXX
2042,43,2447,25,955,UkfsQNImkBAnDhlPaUmZ
1370,11,1804,0,321,BXmwTYkeogNyjTXCoLyL
879,73,1121,11,292,yEOdBEVRWtsZlSJodTHv
2283,45,2518,18,53,qXgeRbOPjYQQYlSvxEuC
276,333,480,148,805,VQZbbkjDEehauEVqomuo
475,6,1305,4,9,FtUdZAtaYADkEdPRWhgE
542,8,1438,2,12,NtqIbnXSGpDyWecUwLBA
21,137,772,136,308,McGlNPunxWffctiqNUqt
1453,35,2690,0,774,ZyEkZfOtoCXcgfTCdxZW
698,39,1626,18,481,aZDdTcRLIrfSuFbRRTSC
497,489,2650,136,661,iaxDgjKYRgkpOgQqMjRE
335,17,846,7,32,gFLbfsroJRzKqowGkbIY
350,32,684,14,127,lHrTrQSlSFDDrADBzvCY
391,79,2496,55,672,ojsakslKMXubdlYvrekY
394,196,2592,90,410,RpnKnpwzPQCjggfJylVt
481,182,765,151,203,ENGVPwrCjqxXNTCqskrt
2,24,20,16,236,EzLliQcatVqwrkdvygaR
1687,300,1973,38,321,wDXnAkykRSEyCsaFvvoD
566,471,1443,122,502,slyebUavYzUIfcaVnGsM
2151,212,2799,108,442,QkrDSmsONfTbWUfZTVKf
437,238,2861,41,674,RBpLBBTHFJRNadkkywxj
842,487,1955,132,555,xAioyJkPZMBLtwsbvsei
491,288,2956,202,910,wdtvDRTvKWHzLGZyFdAF
1416,34,1715,10,292,yalrouilyUVyOmtJrfQG
1117,167,1203,159,204,ilTHnSEoCLTAXOakNGeS
442,83,483,40,95,DmNvIyzHqvChlFCiJGkT
764,693,2128,684,988,hiqdReFwwOBNmDGWNcwe
1648,84,1893,12,277,cLqTIkdGMKDqgDmUVJRs
10,305,976,112,337,DLyRPtzTEHbbtVWMeiNa
987,10,2775,6,254,QScDmHYvHHStsrMSclHm
1529,105,1908,44,340,PABSvIojAMAsBiAqbGag
2145,588,2777,140,869,RHYeoRmsKdsxOrXnkJvE
360,361,538,204,855,ihweYghfPUslilpRGNav
1403,45,1812,30,290,jFqacRAbUZbbrXwjwbJZ
1416,101,2842,71,170,tJKZVeDvPoEnLnYuuzuB
2060,116,2943,109,327,KBiAvDgQzsDwIgrcWAYI
942,178,987,31,297,sQKKSSctvdYsAaUwbtwW
235,3,644,1,12,yTrwNWFyeUPRqDEEaEfC
492,225,633,220,615,yvkBhTiVwoNOwwgIXEUu
143,658,387,51,960,gKftsqBiWCPdNdoXfQTw
445,7,560,6,15,BBhoQpDcqQFbDSXyfxza
914,77,1963,22,172,bXOMSJOPbiUypPxmgrrf
1131,639,1458,108,743,ikWNycLgtIeMlSngMxfS
158,66,185,27,990,fHZbcLPPTPQZHwhteUoH
2403,164,2860,57,999,bQXxBzSJpqHujNWyVfyR
516,6,700,4,9,mqDSTCQQkTPcGIaijskG
119,71,240,60,755,zyiNKZwyvNaYifJOBtMM
1350,494,2106,100,677,kwQaoOUFtxjcStUbFyQp
285,376,479,43,446,OIVCTKJreDZbyozdldHt
344,161,1719,148,830,uHOzVCADJdpdEHIyZGJW
973,40,1228,11,76,avaZdQvfZhZzVisKBotT
280,108,640,81,385,jgvlDarxksVkjGjIpwLU
308,359,358,270,685,ezbaUXRnySBAcVOQcqtT
184,359,447,89,459,AEYeEMWPPSlBjubrFUxc
548,19,968,9,29,hvRSyGTyupXVOJbriuFp
197,7,562,1,88,TkyMvkcjNJRtCsZWKfZG
521,179,991,23,497,AliZogIPcmdbjyFcResR
397,49,442,46,195,HmTsMcIaxtIKSGMKpHrx
106,168,1153,157,649,NcYXzLClQlpcyCEEjBRJ
447,128,803,117,215,ajQLkSMRTLUMLfnIlTae
1661,86,2592,16,683,blLqgeCEZzbpSMrmUczg
23,296,192,184,627,FSfUkTpODJHtYlmTUbIa
605,251,615,168,316,PZfaZpxsGmIxPfkLdmkJ
835,263,904,61,266,pgvELcLkYPgNqoUsVXPG
225,7,1437,0,140,dmJihLRgADViFsrdvnsw
1115,235,1117,197,638,BhQUlgwkQGsbiOBacRPl
1029,364,2093,170,703,NvZqwZCQEspuyHyosawu
104,571,2400,37,992,lmKmQzNchfRHIgDwanri
1341,49,2358,14,62,gkCkCUpwoAJTuNEWQYxa
531,167,1071,1,220,ZuABkPxSJaRhTGmyYGPa
71,163,2847,116,297,bOBkSBozScnTBmBqCQTF
205,724,908,268,932,FqqYZkuoUWQkLYJcSLwB
151,675,1214,106,912,avJPfQMMkFoVlCArURvT
2685,39,2981,15,76,iKijLFmnjGFMkqksMAwr
695,223,2125,203,309,CQEBxjgpMRYESoHUGMmq
633,56,1158,24,450,XKarpQVrqfVHVBLUwXlS
866,323,1256,226,474,ihoYSXJedsWOUJOgpvUH
784,20,1108,10,65,JxdHncPXapCcbZajGkWW
141,682,461,478,894,KXAvqMTgBqOUaYAQLTFM
464,848,803,413,878,pjkkUqnMqoDeFCPMCvys
1252,398,1440,282,916,GiFUDxVsxIURswpTjowj
843,664,1594,94,683,cEGGRnKERqaOMcBYMDvT
2245,209,2956,87,394,MVwKCRpPaadPWcoCagKX
213,575,1241,278,644,nfgogabugnKYvqhoPhIW
483,328,2442,194,329,JCuWoJRZwqWxPHuHhikl
178,739,562,300,889,mcaKWueOUIkJNwemDvzJ
468,302,992,295,628,LOYmVWtoMZTusxoaNFNT
1258,534,2521,274,688,YlqQKTfIgvWGFNJzWDDH
1634,319,2706,313,689,ylheUMFsoIDcRruKKKQX
184,65,237,24,164,tZlVbIjTwzjfCWeQMyFE
667,167,1401,162,279,xIdPQuHmyLjrCPNDZRyc
