user_name,cmv_comments,cmv_subs_commented_on
266,366,buptbTLGtBIXnMAFtSBN
658,698,bxHleaOvPftLVggvjlHA
73,187,vthxKybVgtMlMIgzJSPg
85,515,XQavXQPuHEOpErwkKXqj
25,755,KIOeqkQJHCYzRUQcLayj
705,777,bGYwMkggYpkcKhHgLPuA
21,25,oWSXwagycUQytuTyFTHC
44,63,xhpHELygzENDwojdPaPE
63,64,WmsdcfZgYAinHhkjXSYu
230,293,eNvOngJlDstHavMGcsiD
42,326,ivGbULzdudkhGhJjwPtA
653,827,kjUKqFnVGecwGZFziwoR
232,463,DkmoZokbGdFWTHZTjfau
22,140,omTRGnvDRyfkmZEBXrxV
153,641,hUZFxYTZXCWPDuXLlFAF
492,937,FbWMnIlZKulxqOIzbIIo
535,630,OHDxchvrQBAJKkdFvfFT
316,652,YNfEPnjIwgQhxgAirVsa
7,13,PqxXXiSRTwTkmqOOLjhB
5,128,pnBSHBnSAngmoDdleAuz
187,771,yoCULEekCxqlgzeRxPdZ
221,600,qUvvcnRovZOCYmxbAbLg
166,237,eYGWWAhbxMmTpazpcUuW
187,525,VnvPABHvGNSTJLHslEGw
3,5,WTkkDJNeUvzjSTCSdmJY
595,611,JKfCdQhjuspFgZFHSQfg
729,970,WbXpihakgBbGSMcchGii
28,46,IBmtUVEcazJmiRrfKvXO
65,79,vGWRdUnfFlszBVcANdwX
138,569,voGlYghODtVWLTFrzKvW
87,558,clMshciYoEGbvbHBsssz
291,840,uyVKVHltTTYkCXcYyBKU
427,667,shIKqnflGSPVFQNwbwkf
296,887,GcCtsApAIXeiacFBYDil
36,71,hheAuUFritOmFLSXaUyN
71,241,euNMICparoYPebGWFwVC
91,574,uomsZhJrHFUvVXsCRfMk
152,863,bYLjbuLHZhAHrYsDIGsc
128,352,kRtyiZUMEuyNZJqJWZIU
57,170,kScETngFxeFogaMRgkwx
157,513,DgXcmafLdckvZvOQZSfY
328,374,zARqiBVHztuzAnqHXtrh
37,57,hWeZzfdNEwEmIEWYQked
103,431,TgSvFGloDIvskvvgyeMA
154,433,uSIDegVIXLOnMnCpWfbQ
7,74,TzfaICjvqxCFWoxGQedS
605,685,djIKVdmDTqSFLBKVrsEG
47,416,pgMJaovtPPVGRHxsWxmg
75,479,DOmkeEkMiiDtVGhlxQXX
347,816,OqwlIpqKhmnnWffNuUEz
34,109,KKtegWkobPcRwtlzRYOR
192,292,EWZtDMoaxbpHpdhRKUau
35,278,FARYIfTGZWFtAmURwCwI
250,545,OLeowhoYomfwsxkgyZkM
156,214,HAwHtxZdpSTqzmxvfQPX
104,891,VEnhLcGEkpYhqvXBAvvj
260,384,PYbYHPSWuaEURKnTchmI
142,288,vwIlaWcyQRCLdioCvcmF
477,609,MOOEMVUQHgygusGYwqtE
67,411,xhHYzFGmvWpxhNIMHBGm
237,402,igEJhIEZefEmWtYujmtx
498,513,ffpkyJMFERzlJfURaBcg
6,16,lyQvFfOMBCKLjgkVzrih
246,960,PimgLqZrpRtHrZBUkuGD
89,105,ZYhorvVefUVcHwElZHrQ
254,604,wDEOXXrVeaqYOsaGgeUA
560,625,EwkzsPlBeqPJJpYYlfPd
462,646,UnyvZWlEBrCcUqAMZGeH
8,824,oEhOmNxdPcOKUeQfnGrJ
29,169,qxCHcKeDxYMQgtEOEzfE
255,375,RXhxjFXZcxUjBUBhtWQT
218,819,IkZtYCKglHjUaLZDMUzu
39,77,qmBEvsJstxvmECWgjaqg
665,924,ZjAgpMCunBRaitftkYND
274,972,oMKUzwWNiCeuQGpxNcdf
371,741,WXYqYSXzqGwVzKDtDWWi
227,558,ebeyaPTjUpCfEwiPMIRm
673,939,DSDfavDOtvvNqhufQZIz
107,108,JzBvUnqoHyztNEdgLaFa
640,992,TCMOvEvjuYZzxeHsgAix
523,786,LMIfgZbfZcSasCXoFefD
969,973,ASQnnZdaWvfqanImEbcU
66,906,AFHBLpmkNvUaXTCDpUde
65,771,ZWvuUWdRkbXCHuEJhFDO
28,119,SLWTZCEJvgIodrfRDrTm
67,114,EKFMOTcJuvhWjwlqCgks
111,704,PLUESmUouVaApbfVySXm
307,462,zKNPDVwdeCZeUsaqeRDq
49,878,NeTFyzEeIoWvMQoDNnqm
11,32,DiRWksbojlNIXtZuanuZ
172,188,fsGUJJwgxbzTCbpfOqUf
43,387,PGhipZqJuQTvTJRMfkRW
569,771,DJiRUeHMlmsThohOIoiv
241,968,YxJnvvklehLJSyhJuflt
214,582,BgZVGvQwETcNvVInMCJx
514,589,QdmjSoHrFOxPWzAqfbNh
277,763,pPSLBsfHPgEfEFkHhicQ
51,353,BcsnFpFxpuTKLRuFjNwR
133,620,YoyLtUrdTmVSAPbShtVY
453,647,wuRWdzflJwiWDrFqMFKa
222,814,ZKJYNtxwYigRYJPmGLWo
60,179,arHhdrqJllIjSqObtFzi
321,936,GFXjOobGanOHWFILDGKG
309,872,odsjzxeeIYDLUPSfikIv
33,338,EtjQvLJsLRzJdIeebRil
52,342,XPgZhKwlPxuduggVIWcy
44,62,rGjQomNxjSiLltReMEVg
613,826,iDEvJJVRzudfujKzHAjj
547,928,IoxyJjvFVnhGiQsGndUr
700,904,HTsXROfivOQxoeDCLkmo
18,477,MsyuTycSCvdWEuxlJlSX
82,825,wBZUfRPGtOygFKmBLNMS
460,686,MWCkAREYbQzuAMRkScpH
553,932,PZovNjHlckSwTrCBWbWd
119,273,KEXMuPJltQbQjAOecRcf
216,396,DUNyPjcdMSolCulXEzKp
470,858,jfJyAhBiHURZIFguBwmB
262,498,jAzhiAUYHBTzogLNWGua
217,341,dMfOTTpmhApNctJeHrSE
7,115,rJRwulfVzbepSlwnGkfK
684,853,XyrJwtFJhilKrsFrLrZV
483,946,HZLPONDkKkxUrQKqrAxJ
142,332,uoZAPfSBhDownaXdkuFn
57,116,JrKexhXdkKSbdqlfspeb
457,720,JiceFgMAonNduUgXdKDK
417,521,cELnlLsFHPjyOhHwdZef
55,252,AvdFUOfVXepdyTftaLPw
304,331,AjFlTslccSEtutdKuuLr
112,445,ebcajEIaRlhKKoQmTfOq
646,915,fdqAVgPODITlUYjFmxLh
37,385,nDQOoBfPKrwrSqqTQVuK
62,578,QHwhoBlAiHpNVbZftyDQ
186,434,deerapUIFRESeAHdNKXM
102,201,FTGHOrPBpxtAjtPvfYLI
482,524,UnyghbvcIPwMNxdhoJSE
120,121,QxnSJQRTTehMfqfYTJqj
385,399,ytwjofmezJqTgqEvFDqg
36,90,DuSzNtkdxxoOXzXupSHw
39,41,TZETmOgPjPmWcrzlWeKt
201,204,JmZvPcFPOexqZlNyDzRS
127,128,BCBMVOzFZHwjxIHiMCxP
106,835,MiyEErPvYxhNBJqkjzwV
287,340,DhHafTLwjvIUWYdrXVDB
275,709,IAAJuHoRXbZlqyTRZXWr
339,418,boGGwHXVBAWveEWuaMFX
265,732,pkbZyUOrPDGHcqwewQdy
9,633,dEVwmuKKdCoUauaIwnJt
297,349,PKjkldltidLLcgaaLgAE
67,734,lklieTYVwruKJiuBiPub
89,92,EwRoqpacYMsOsYKUDHyv
145,451,PBMshRHlzJVucmiTepoE
60,388,EZwewsCsBQWYyFnanUMa
482,889,XibEWcqzplFuNxbZnVei
135,370,hVwPcwgGuIKufbYpXYJp
313,333,WBRhrjweuucLZZjjNfml
9,14,dgSuFZZTEYwZNiLrfMCq
135,307,FibCKSdCEogNmatWaetn
486,570,LCuRliAOwwvfgkPOrdjo
380,407,opraysmgmBjninSJlUeg
172,837,zvckKhGNMfkfWovHPNRC
1,886,XPtONfReGBjfTYfWtPqJ
366,376,cuGVWCoCeDYWpcczHZmG
580,599,ibHdgMQupHCWqMrUGPMa
356,658,sWELNaOLUeDQZecjVDCs
188,253,YJfiIFTeEkEmxTpYFSEl
41,938,nehPOTEvnJSOjvcTbgig
260,604,BvKvDSOCyPjPEHOKBMqh
644,668,OcDRNHIlYXCbVuTbkpqM
75,146,mkapRnRUxAQADMaaKNvt
614,717,ApiXaFJmkDEuhpJLemBN
65,625,EBvoDNmBGOJPrSaROoyS
22,700,YIJhODAzJJnZBvcceNbJ
331,538,ESXpoiYlUVRMBMnUSMqi
443,755,cAWEwDkUCtcnzfeAnKki
898,929,OotyrywnYwFvlhcqydzv
206,395,JtYFawcIzWVbiAhrHGfW
213,581,nckWGUBZyipKRPySOhDW
29,89,bQaiZSkPDvEiSIogmFib
230,375,eEjSWYHUFKZdNFRywrkt
377,835,XcuNLUPDREsjeEfAZOMX
41,143,FWXiogkxeZmtkmVGbgvO
17,199,OUymvWxpOESqgVtoFeas
24,44,bSMzIbDtvlQlTjVDoRJm
549,823,wOiIFtecrFBUJybiWkld
187,190,ZcyYxAhIhjQRDNWOkFGq
211,548,ZaJWyzkRaKFmUSPeghgt
491,550,EDCHexLGInkxtwQEjLVA
724,987,BykTmRVucqtJKWgfZytF
140,415,EiozuVsMLPbIidVvBSKo
90,440,VhzqqqOOJdSKmXLezPlN
326,579,rLwRClzBCzUoZIzOyQmY
32,88,naTMtAFaKQMYbohxgzWg
24,44,NfQLzjPKiHSeWbshZJxu
557,659,cqeQvGojLXYniHZtKfNp
596,634,XmCoBnmtooGEzyMjOKIY
453,913,VJdBJKYMPkKzDPiswqFX
11,165,iRYgJhexnYvZVExYsimS
173,215,YEbkXWsWRSacfsChnMMK
89,286,mKvahiPRvtadMzCvTbKF
38,782,eyNvuBrUdnFhHximdgNZ
271,598,xWOAxcYkxpbdfVSDrbva
74,129,imHNjcTJCGVnhmLjLCIM
515,613,XTDBNZadLTSdHYZYCutb
100,160,fsvSLfPIiPyZcUBAtOGQ
388,554,ZJoonfmUjGhMANTXFVYh
288,987,GtgeuuECjYSwOSLvZmpa
34,153,oDFsYktOZPnTinjlVAxW
150,172,SbBwZwkzKetimYDaYKAb
571,626,nARkjQjZTdLKLyTLfTHM
147,722,rgDTTewUTnVvtwIWhCXv
563,891,cQJuhHlhJhsRotbXkhUD
580,673,UXiGuBJDEAKFvDwYTbEv
248,564,MVTXkSchmkshDSfYnbhp
93,923,vDyBmQybZnttaJitGaOR
129,169,CAabkbfTNEomyzOHmstQ
25,532,VFGGNZYnLhkoLPpaEuEU
260,803,QZEwTsQctHqGGapXeDZH
720,910,VTdhvEYibBYUuOGBEeLM
312,414,THSFQjubEBiXHDwTMgzs
492,523,MkIHCJhBoNgIOnpYJBsa
366,396,BRsXLunHtwDtvzFvpFjx
94,145,qqbxnekZGGFvCnJibgoN
94,351,LVzyQzRrFnCfMCBmxbEe
671,823,dRwBPFqSaBkQdlrnfPkf
164,881,AXYfnCRbfsaplJEMOLsk
73,296,MyFXuGGJlmpRtMTdeXNl
854,925,iIIYWpRhpcpnbJpFyyVm
112,493,BtVtZgtFgTXQLlwQrzVy
891,913,rWRWwckCjMkAmRZWtTVF
44,241,iMEQvmyNWvZriiFWNKsu
45,474,CNGMRcanVVSKLdkYvSPt
30,676,UktEiTFavUeSEzhbAlUC
14,100,UjqBWmDCaVfvmsPFaiHk
51,370,zqRelhlyIPIGNLKUQDQp
705,811,UrJcTJFnYmeoMsdpauOj
240,472,NGWqArYrGMEWoDMLfcOx
322,734,ieDNWMrcawVSHifpfjVM
86,94,faJJvnVmDieDmRPPpNna
39,361,qOjLvAcdzoCaPhFtMMIO
54,284,OcTZiAnNYGqOaxKAMUWx
182,443,vZrfLViMydLLdqGpJBGc
17,126,DpZIbmWhnIVKimwMpRYl
221,518,HkPRjJSLtEeOzVtMKjJJ
148,669,PqOaMDJzrjEZmiZnYwQC
468,719,ImZydgPOIIiyIhQomUbD
137,632,uaDSosUuwnXloECDsOGK
16,84,BuoUtHLrpWVJBqAuuueQ
777,837,bwNBFxxFTtIdkJJmuIcm
856,979,ZamesXUdRQASCvZOhhzl
565,686,TILcafJVdhIzmjegtpEh
496,872,LHXZUrteCZUknUADOmDJ
221,817,hSOPWacadFmzobGsVgfk
522,722,lRUSMqoTJTeUgecsoNaL
153,575,MpVYgmpHocUqUAZugNVu
20,141,mInRKDpbIcOxkYtCVLSp
412,824,lxwgSMyPtuUDqqZLlOuI
666,964,rznDjWHxWaNPQuQJaMPk
19,48,eGNoBJGuukCXhHlSsasx
199,825,brWpyfhLKImgEFTqhktH
133,923,HoOgrNtzEpdsDjrSxhDQ
621,753,uimwlXkqlPAaPelRjWAI
114,644,HnoSAhsDMCFGbgcBQgyH
165,319,SgFeKcyDAInnZsdAkSCI
296,624,WKBjWJRLvGTxqwTPJyEr
267,867,korwlipddjYIIdZGQYNk
326,776,zvAUFpQPMneVOmNhklAV
72,148,GkeRblhQtHTzAieQELwz
292,466,wXeVxfWKjUSXmCsxjQut
218,337,kleAbkBPxemPtjltUehI
3,68,vfMqJOpJzKzsRgahCCyc
107,643,xqlwcHLvLYVxvROoRLBn
20,43,gQjPrgPBcwXDjfnksank
55,295,rlvecuFIvogEJMsWBqoT
86,317,yrIRYwqhNmxyUaYUqVyT
131,144,IFxoXzDphWBsvIgcAhUe
754,770,ZSEhXiKZfgukumtcEioE
601,837,tESzgaevZOpIxvBXGfef
178,295,lHOppmYsDfFwLkGuvztC
309,848,VXwTAKEPSYbOcxbzwGUh
58,104,TeRgizeghWNmarWRiwfW
231,282,EISTmVlRzVZEqTjXgjnZ
331,975,oqUkrZLBXnbZERZzYlsx
75,409,SbnKiHqdrSUGxmCgWdjj
247,300,aVhiNtGmcFowCOCizEWy
33,832,DVmJpDISqBuzNdmFwOID
15,100,fiXJxVorpvngRDMiFAEY
855,907,rrHlHVZkElafSEovMKzD
43,75,YivSSBdmHtMWaAXKQirw
118,170,hkDeSKrqqZlhcwPFvQLI
58,303,KeWlMfgaFvODRYisZhZJ
80,968,rnMKOORsDHrGwICfQkBo
349,662,oyvgnNmRgmWypGlwXfEF
236,422,FHUiRjValrAlFATrFtfH
364,390,vBnJPWxQZKeYAvDgSlii
503,906,ZyehFmGMajqbTpiACdCU
780,938,oTExXtBZmiZdxSIbXLdc
365,879,mUydBrlVSFpLmWafwhId
6,875,CZNApWErKyoXniPnxTvJ
744,840,IeiBSFrAEfOvlVrGmrEZ
71,654,jSmbXRclumwGZkEGeYAb
425,481,keOHSUiyguKyzkaJzaFP
399,799,rzgJwtCApGpjerOhuvMW
74,177,RVNBwTZEMLPPHhAxgGcC
112,255,SsEqRgHEMNTgaxhlVbuj
141,187,zTdesVaHMTRJeDwZrxoI
620,777,mMXDRJbENKsBkUHrrRTP
366,636,YVePICJEtQvNjtivCiCj
324,979,wuBtIAQbEcQtFgvxyTwj
2,7,SJIOWdeAZiaQoqlRXCwW
21,205,rgriweQMjLXcGSNDHPVo
11,54,gjaAAZWgZLvwdJlsNuoB
331,823,ZzesFZjQRpjxUEFevzHU
413,420,NtYiyirhKeeOkngNbaCP
41,45,tUBHpXpknPiBkwyYsTdi
518,927,dDIpxCIanFkbULCRJdaB
48,614,IUBfyLhIKwHDQaUetgfp
3,21,KlUaeXuPpcOlsVjWPxnY
605,623,XPmrFlixrGAezaZobrgi
310,520,OgIkjCDuzfzLUJwbSnFm
460,558,NggXJbOgygTzhpnxUgoW
8,13,srPXlEPwcSKlLsLCpQKd
7,268,vOnfwcGMyWeBPebqqXny
719,772,ehDHIawTNaUdKOFwJGuS
319,389,GjQQMvfUoOQFqgzMQHyO
764,791,UjhgrENndvKVcihFfASy
247,404,LIjULxHUUGTuayouuaix
637,855,WDKcfDIpacjIiinJEQRA
16,454,fNhswLQeLYhPjtKJQYFj
60,161,iufeHkBAAUuwFoyjBhnZ
399,595,GDJvqWDjTVsNEnvAaqfX
216,732,FEQzudOiZWzJsBOUCZVV
0,46,xKlcIHzAKvpNvcYdYqbX
5,905,laIhGJhVozMULZTITZgL
265,640,EdxUGtdFaURtqrCZGKNG
49,243,IbNMLedyDJHiDbovDFKF
291,490,nKofEoPxgUIVbXWANIPh
325,499,YxeoVAhAKINeXgpeXyCb
60,182,ZfpKbubETdtucdrFxgVW
154,499,dHZJKWWoDnBWdOiUHWJj
236,748,BSPUUukBfsHXmWFbWHQp
0,1,fPfYzfvFEieOxTeMqMku
374,822,XpFzGspPYCSHgAdtOpOW
41,313,qQrdIKYQSwZhelOjBiCK
285,577,ksousytZqkUTChXHWLXz
297,737,bpZKxBHmfnNyRZrRoWHL
75,121,IeOdkYAKdTepBpbgQPcw
557,777,dCIJUcsnMnrltrfdeIcj
25,884,vAvRrAqzNXDAjXgKowbE
18,544,tehWSOjrGeycDfrHtPnh
235,758,FzwUgSDVzFrhzfbnmJWG
390,420,sTrMuXvCfpTauzouzlAY
9,111,uimumNlVzXujPwoOCcof
514,861,uevxHwNjyQStXfYvLvOs
198,586,CbhSAdHLgZVHSAdQVNgu
394,592,kniwkkJgiXpNkETxVznV
153,470,VDCXtmBupUoEHIhMZZdZ
95,375,bUXLFyBvNUIDglCqjYYd
32,329,WtHdSRZSVpbMdVDgELIf
181,753,SXBwEtpTaksFdtFENTJM
417,546,dPqDQaZPhTnzryVawUaf
445,531,fnhOIdvmkqBgxbuShUps
148,287,XjcubGepkpjPjVzqLTxs
526,958,UJYUkEKpvMcVMTUaqAAS
159,296,WiRDYRmtvKBmoomYhaiz
475,483,ZxjSYmJycUbQVPdjuSgx
205,584,NpmbPipBIMsJPuQuBHKv
445,935,ndeOoFlgXidyaZZVdEDl
221,280,skTtGijElzQogouHglGR
430,556,dmvDDCCLHRQZgZNOAFAj
155,358,LRYBZeeniPSVyOlrNDWO
338,845,ibyHHZIOWPlDVUcZFjcQ
109,139,TMiHgxbYpJMJsfuIbfjU
15,337,mnCgWhHIIaQSwYMEwwaM
642,759,QjWlXeuuQpHmVFjDyDkC
500,569,MyvyDhigeISJcKmSvLSL
781,954,UNLoJMRcGiOrCeZalzvz
444,702,oCzEjxOVKHIRTyuwhogv
643,673,dmiFmAaSJOqNjzFaNCZF
4,30,OFTXevLofJYwQfjCqTKe
209,263,bPmVmwXTNClyPuyUyZtB
607,860,mDOhUHnAoIdUTaerBKkG
79,91,mNrDYHZQJkWzWHpwYCAy
44,127,tuoHkYtVcNffhqrHTWSb
412,467,nPBGqObyNkkfjhwqYsAq
174,529,lIicfOXAhnYytwaFJAom
2,83,QFWeCqJWjRQrbjwHiNVJ
41,47,PSWYqscquLCGIhxpGOpZ
322,739,arskIYSPIRwPHyHgPQaO
82,107,EyebAMIffmEFPuHQuYLu
382,829,tsBKhHtXTkxKaxbEnYff
21,625,lKebRCURLqqzxrFVenKj
397,893,HFSafSOZnJPMxgFsKfGb
249,257,kcnVWfqhpNYlrdiqxYUU
373,580,WvPINvUSjnVgwNKUKfEk
435,627,zwYoAmTHvBCrjsNxvRYl
77,285,osFNJRNXnEXmQvucuNpB
441,506,fOjOfrScndRpAVruEnIv
252,288,PsCrrrHZAhicRFEtdHAT
43,905,MNjmjTCiODFjkYKcIYAs
319,967,YPmNcQqsBLWUuZMiGOgr
514,619,ZqmxnbIgZqpsKCuYMzXY
197,432,VLnJiYHSWRjAETFktnuO
313,594,QHqIivckqulmwjCJUnxH
167,546,nLVagPLqubpwrKhOoDVD
237,394,WPxLGHVeZBZxCNbBwmsc
385,994,QEFfRmghqvFATFvRzABe
668,806,YNVZTkjFsVolSNPymrxg
414,563,UBuzwLmUEjAhtEnuZNSD
709,912,jxUEswYZjkHFnxLypcDN
333,741,KPhcWiWhreyFpmuceJvu
394,605,OtbAQJeAuhFOOcGlnVHK
57,259,BRZrmYTtXTSYPAfDbPAR
130,734,mpvgBBcFvgThYQclmCaq
362,608,ZrPhcatfoidMJiSDzJMm
128,317,ClixvXpONWQxRuZPSQmq
715,768,nlxCAFGJMrcGhupZiccF
296,689,YlzKGDfCMZxGJdeYlova
176,658,OpsWezwbVbMdNpYCYYJU
494,859,IFnaXnUSEpPnFrkOCPNM
198,265,akWojqBDcGaXvSuLYzQB
212,331,gXfMOhRJOjRcrAljpbLb
101,520,MTaubBQGZkgOkYgAINUs
711,986,dnwLCVedGffyZDYuormM
139,234,hMpzKjUEaZaxOixfjzMV
631,742,MwDjeANROuhuiqLbnUmx
7,93,vQipDjPQNgsdJOxJzwNj
137,528,ffODkemNicBPUBJScNxp
462,677,OJgHEngYrMUfDqtcGFKZ
94,134,jLXkscZRaoTZCYLYYgdO
772,853,PkdGWWjkckrxROhThgvE
57,94,JEkqQbTyHSAoLFlqMAGp
10,322,BQiElIHuwZMulHAcewob
165,629,wzIQafYzGegwRTCEtFqb
230,232,IBcsuqjyAUiIsSDjkttv
388,405,fbnCegGYDFbNFhqpotGF
48,107,TQlTnfhbdOAHmQEktNBB
142,731,XvoLnTKfvXvczvRMIylj
32,260,iEHjmCEWQneweiYgCrIO
194,763,MUsehRVrgfkHMQllUQHN
14,132,jHPkFaPyGFVEmXNLKaAP
841,880,JVOvSWcAROjwLMIUBteP
8,64,NZvoTnGQbXIIGkOnbzty
131,549,nEtmepfNoskQpEmufbhs
401,639,vspEWCMKcPHBQubOLlod
161,574,dzwCpRDyiXnmmfethTae
714,920,uFdfOmybthZipmfcbhFL
672,891,NXTqAqVqLIodajfSUbde
74,122,huLrXcVCJLLgCxdtPjgq
310,326,SvNRJIoFigXKhnAYRuFZ
305,730,mfsZmbMwPgvNaHpfzqII
61,158,ZEeZSIUIOIVmguLjUAnd
383,570,gEnSJJynyOEvmapgwsKR
233,380,QXRbJxgkpXcpmsOZTbyI
344,494,KWkZpRtELJoDSGObqTla
0,2,zVsFMPeOgvLLdaNrmhXN
104,251,UwJFPHItOGUtRlNwGAwh
62,913,LzYAzXnpYuShZejLNNwc
287,393,WtjJNsiIUZnzsIYSSfKB
201,518,GKYquyaRqaYPivIwBJJT
25,49,UVSxSzDIveXVuibetDAv
296,661,viCnxQHLFEOEVRSWZfvm
165,211,XKvNLhTAdRtYJFVkQyWo
409,472,bKcDsPdrSqPpdWJKUrlv
113,140,CYGfmPWeXrjrFxzHCYeC
62,277,CheehQecMTrZlFWbjOWb
305,723,MJUrCQAqaKZWTXOYAbDG
37,243,TWkQbuJLBWojSdtdPYWP
140,777,MgUolAsictNvaCuuXXNS
457,755,lHthrpLgIpwHiOQshEJY
534,709,TviHwNrPgTNNMeGhVxrE
143,589,uabJMfMsidmoVEraTJpn
97,746,RiOWVWFjLIerStdEUEyk
306,362,rwiTTfShywVHNaRfDQDa
741,800,XMKXdrqLskTHwHTCdhLK
154,492,SvQuiAgIxfOklKQOfYpx
188,852,bXQZXGpSUhmuEZngOAPI
261,818,XRZvCMZaGzJsMmwucIlf
36,47,GsnTMnZZhzHkKNAhhwxq
235,631,IHPXjnpujnunJSvklPFE
47,236,plAuYwgeevuwOvbhZjpg
115,172,PAzerNCKamlDGbxYDdJV
715,854,STwHmkzpHnXJVnWMHmcc
65,452,eqpXbKZTByVeMrrpNPDJ
55,97,TdRgzXFEcuwiwXAaltXC
73,436,lrtFyuPrjLUloYZOPuUc
21,587,AhFdGgbxUnxMRnGxVhiz
397,454,kOLbgxUCsqRfYvrYPduw
350,440,gLCeCxpToJEmiyPLxOKe
381,826,VrEtZYtbUusfjFZaDCzy
433,474,ANSnMBjKjIfiitnmtigr
127,531,SIsLDYODynZyAqlixvVM
402,795,drKiqogTYEUwhwoNSWGf
255,609,EommMLQWUcQGcdAcNmPA
135,468,TSIXJiizcqwmmKVoLNiO
430,433,WDwDCOCEHQOqWzUpXyle
79,244,KuglpOfLnGfHZJUZHqbq
1,368,FqHcZXwYuPZGQAUXqqtU
499,521,MpuwqxGkSsRHsKvKSnLX
79,510,rLwAGQFYmTzWKYgAmUeH
254,442,zwwjasevRHPbbkPCcLSJ
667,879,OwuxIYAjlXFSgkBNAZNO
43,151,ryeXcyJgdLNDKlsJzoBI
31,246,IjEkpFxiKWrskRzmeCBz
176,283,ZaursbDamyJUQTTXeSaC
140,144,pzvKmqQoMPElGWHXsGqH
98,752,cMzoBoUIQmQLvHKftMXE
313,957,rmoyCSTHeBkOLjwPketz
201,560,LvuDhcPAwkBkRyyKcauO
611,760,hFxDnhKWMlxWUhwqhrxG
71,201,NcTsywGLuJbBwTHBIzzi
20,450,lmuQNNEHeWyDDSIVOtbX
198,259,NHRcyeptwkNQITAXOLWn
158,303,uHKtxbqmXpdyNvRYuBcH
0,17,qpKQGTlrxwGHMpaljRSX
166,278,kGqgPLIECjPjpVdQULJb
803,904,SZqkiYrKDVtiOhMADXnE
3,308,arGINaFSCioDjaHFSmnK
353,837,hoDUmbStkRSxjwaPEHAh
189,577,qAIIvszvhmmvWMZElXHK
482,686,uUtKHxwnUyLEyFMXEyJL
776,884,RojgVmJfDWbgKEPdGqAG
141,394,pETJIyxzxlEJMRTClGjD
602,808,UFiGzNLCRZacGgpRAHyi
68,687,zqxSAVpJHfCuPiLwExey
107,231,ZofdCvevsEOVdYTBkoVX
689,802,KJFHbVsQOXtqxjquEhoa
515,555,qMAgCmWkzTnDfrzWsjVa
119,527,YKsuHlTpMKbjyppdelpo
220,230,yYerWIeaRgojRlIzIdUK
30,782,KWhoKlYOZTDWpTIaZKPe
29,64,CDAffFNdoTsQuFJPgxxY
77,384,VvSIxfZSqWMtJWnqsrQA
346,443,AEWrlHKRzQgimvnTLDzJ
8,778,DiQunyycftLAGIQdMZyp
0,3,zBVhjARzzUiqxylutGvN
56,75,cczjPQXrrHghqguPIUUo
80,957,RgFWwzpKTNQmaZzsIIIW
70,100,CkQddKtbyKhBHGbaysOh
320,730,itDzpdEiQBUtsPnXhahD
42,402,ZfXCHlnZYhOeghpNNfDU
276,389,EoaKiRveaORaTcpEUgWw
19,546,OFZKQjKcdbdEedXlWCfD
8,10,XqtnKliAiBSHmTDkYlIG
420,786,eLuIziCbAoZBOQynUaDT
230,306,gOqaTHIkPWtRCqHrcMka
202,897,MOzXFtvuZqiltUPtpsuq
436,945,prlVPDHJczsYIqnKxBDg
380,387,gHjbpBtokXoOwDHGqLhp
109,576,vymjgZFAeSoVOFgAatDw
236,722,PmpoYjQpxjoHsxrDBzqg
17,789,mQZdjMJnSIrKndyaHoNg
580,755,PLRSaDZnGQjiOQQMEwpF
578,883,vMvtFImAHpjZwiHgJopd
89,190,mrrVpTYrlPGkVqICuVso
337,540,NKYrRqqeQBKHOoHqHDsO
523,911,njPTFkgQXqypQCFZJVwM
291,524,OCVxvNsmPnHxTolrmwDg
643,823,wRoSjYqfBCMPxtpCofbO
62,190,sZSSJPLIxPyvTRXUbOtR
167,369,AuGRMOKfxTfjzDjnGcvH
28,31,nRkuCCSeARlhWUXRtPcL
13,312,NglegwVNyyNPIGfFxXHY
304,465,jLbgZXAGGPXHFcQSFsdJ
322,634,wDhsrqfiQaJjIgKwLgRt
15,37,QBjEXFvwviErhSPWddHm
346,870,moIJKgNNHlvYOIGInHTt
112,137,SODUzGbBXMTkDtBjwzLe
56,424,KKeeWDThyqBxDOVjuMUX
66,343,KVuagILKZEpRMkKzumst
198,244,kiPCuSTNRBTMRImuZaET
661,789,sPIpPvQTvvCISceCUtxz
250,265,btrwAAMvdMSEdZuQtUun
633,937,RcZEPwlUxMcFcmVlCYGH
0,77,EowGcMVoqCqspdwLkGyu
101,639,WQsGSxUbvywambPzEqtN
383,639,SYMtlSvdaCpAQYHBECER
253,577,qKTAtMvcIXBEnOITshwt
138,766,IjWeKXnzzLrzZoaudbqS
76,950,dykyCOrGhvWEzJLVIQQA
106,237,zgtUQfajCyKqPRjUgony
218,452,IMdHYDqnWTyzPKxrsELF
182,501,fqeuxACrTStGxCkvjUXo
705,766,HGYKeUuVVTuofyxHFbNS
117,162,omLaltJktlIEItVkXRka
542,547,jUlQqodBXVwkHvXHERsG
94,255,BoidtNhFEbMHbIiYduqK
594,916,EcfRfAUwxRfKVlrQcZUu
589,913,sNSFoGZjkBxaUGvmLeJm
62,592,kfXWalhwRcWUOfKpVTtB
1,2,yxMGFKShDczFNbpILwVE
411,887,OFyIhpTMtQaZBjPSSewQ
